
"URUACHI","URUACHI","08149"
"EL MAGUEY","VALLE DE ZARAGOZA","08050"
"VALLE DE ZARAGOZA","VALLE DE ZARAGOZA","08153"
"VALLE DE ZARAGOZA","VALLE DE ZARAGOZA","08152"
"CALLE SALTO 13","ALVARO OBREGON","09005"
"CASTAÑEDA","ALVARO OBREGON","09059"
"COLONIA SANTA FE","ALVARO OBREGON","09046"
"DESIERTO DE LOS LEONES","ALVARO OBREGON","09019"
"GUADALUPE INN","ALVARO OBREGON","09023"
"PRESA MIXCOAC","ALVARO OBREGON","09038"
"PRESA TACUBAYA","ALVARO OBREGON","09039"
"TARANGO","ALVARO OBREGON","09049"
"AQUILES SERDAN 46","AZCAPOTZALCO","09003"
"EGIPTO 7","AZCAPOTZALCO","09021"
"COLONIA DEL VALLE","BENITO JUAREZ","09011"
"GENERAL ANAYA","BENITO JUAREZ","09054"
"SAN BORJA 726","BENITO JUAREZ","09040"
"CAMPO EXPERIMENTAL COYOACAN","COYOACAN","09070"
"CIUDAD UNIVERSITARIA","COYOACAN","09008"
"COLONIA EDUCACION","COYOACAN","09071"
"COLONIA SANTA URSULA COAPA","COYOACAN","09014"
"GEOGRAFÍA UNAM","COYOACAN","09072"
"PEDRO ARVIZU 36","COYOACAN","09055"
"CUAJIMALPA","CUAJIMALPA DE MORELOS","09016"
"LA VENTA CUAJIMALPA","CUAJIMALPA DE MORELOS","09030"
"CINCEL 42","CUAUHTEMOC","09007"
"COLONIA GUERRERO","CUAUHTEMOC","09033"
"COLONIA JUAREZ","CUAUHTEMOC","09069"
"COLONIA ROMA","CUAUHTEMOC","09031"
"PUENTE LA LLAVE","CUAUHTEMOC","09068"
"RODANO 14","CUAUHTEMOC","09015"
"TACUBA 7","CUAUHTEMOC","09006"
"CUAUTEPEC BARRIO BAJO","GUSTAVO A. MADERO","09017"
"GRAN CANAL KM. 06+250","GUSTAVO A. MADERO","09029"
"GRAN CANAL KM. 3+000","GUSTAVO A. MADERO","09028"
"HACIENDA LA PATERA","GUSTAVO A. MADERO","09025"
"SAN JUAN DE ARAGON","GUSTAVO A. MADERO","09043"
"VENCEDORA 44","GUSTAVO A. MADERO","09062"
"COLONIA AGRICOLA ORIENTAL","IZTACALCO","09009"
"IXTACALCO","IZTACALCO","09056"
"PLAYA CALETA 454 COLONIA MARTE","IZTACALCO","09036"
"MORELOS 77","IZTAPALAPA","09026"
"UNIDAD MODELO","IZTAPALAPA","09052"
"MONTE ALEGRE","LA MAGDALENA CONTRERAS","09067"
"PRESA ANSALDO","LA MAGDALENA CONTRERAS","09037"
"CHAPULTEPEC","MIGUEL HIDALGO","09064"
"COLONIA AMERICA","MIGUEL HIDALGO","09010"
"COLONIA ESCANDON","MIGUEL HIDALGO","09012"
"COLONIA TACUBA","MIGUEL HIDALGO","09047"
"LOMAS DE CHAPULTEPEC","MIGUEL HIDALGO","09050"
"TACUBAYA CENTRAL","MIGUEL HIDALGO","09048"
"MILPA ALTA","MILPA ALTA","09032"
"SAN LORENZO","MILPA ALTA","09044"
"SANTA ANA TLACOTENCO","MILPA ALTA","09045"
"VERTEDOR MILPA ALTA","MILPA ALTA","09058"
"TLAHUAC","TLAHUAC","09051"
"AJUSCO","TLALPAN","09002"
"CALVARIO 61","TLALPAN","09004"
"DESVIACION ALTA AL PEDREGAL","TLALPAN","09020"
"EL GUARDA","TLALPAN","09022"
"HACIENDA PEÑA POBRE","TLALPAN","09024"
"AEROPUERTO","VENUSTIANO CARRANZA","09001"
"COLONIA MOCTEZUMA","VENUSTIANO CARRANZA","09013"
"MOYOGUARDA","XOCHIMILCO","09034"
"SAN FRANCISCO TLALNEPANTLA","XOCHIMILCO","09041"
"SAN GREGORIO ATLAPULCO","XOCHIMILCO","09042"
"ARNULFO R. GOMEZ","CANATLAN","10126"
"CABORACA","CANATLAN","10127"
"CANATLAN","CANATLAN","10090"
"CANATLAN","CANATLAN","10002"
"EL PINO","CANATLAN","10022"
"SAN BARTOLO","CANATLAN","10063"
"CANELAS","CANELAS","10003"
"EL OJITO DE CAMELLONES","CANELAS","10050"
"VASCOGIL","CANELAS","10087"
"CONETO DE COMONFORT","CONETO DE COMONFORT","10129"
"ATOTONILCO","CUENCAME","10001"
"CAMPO EXPERIMENTAL ANTONIO NARRO","CUENCAME","10171"
"CAÑON FERNANDEZ","CUENCAME","10004"
"CUAUHTEMOC","CUENCAME","10135"
"CUENCAME","CUENCAME","10012"
"DOCE DE DICIEMBRE","CUENCAME","10136"
"PEDRICEÑA","CUENCAME","10055"
"RAMON CORONA","CUENCAME","10059"
"CERRO PRIETO","DURANGO","10152"
"CEVAG","DURANGO","10188"
"CHARCO VERDE","DURANGO","10014"
"COLONIA IGNACIO ZARAGOZA","DURANGO","10010"
"COLONIA INSURGENTES","DURANGO","10011"
"COMPAÑIA GANADERA EL CARMEN","DURANGO","10019"
"DURANGO","DURANGO","10092"
"DURANGO","DURANGO","10017"
"EL PUEBLITO","DURANGO","10023"
"EL SALTITO","DURANGO","10024"
"HACIENDA LA PILA","DURANGO","10110"
"J. ISABEL ROBLES","DURANGO","10175"
"LA FLOR","DURANGO","10124"
"LAS BAYAS","DURANGO","10040"
"LLANO GRANDE","DURANGO","10044"
"NAVIOS VIEJOS","DURANGO","10048"
"OTINAPA","DURANGO","10051"
"PEÑA DEL AGUILA","DURANGO","10054"
"SAN FELIPE","DURANGO","10177"
"SANTA BARBARA","DURANGO","10103"
"SANTA BARBARA","DURANGO","10073"
"SANTIAGO BAYACORA","DURANGO","10076"
"GENERAL ESCOBEDO","EL ORO","10149"
"SANTA MARIA DEL ORO","EL ORO","10075"
"EL NARANJO","GENERAL SIMON BOLIVAR","10187"
"SAN JOSE DE REYES","GENERAL SIMON BOLIVAR","10172"
"SIMON BOLIVAR","GENERAL SIMON BOLIVAR","10080"
"C.B.T.A. 101 GOMEZ PALACIO","GOMEZ PALACIO","10169"
"PLANTA FRANKIE","GOMEZ PALACIO","10145"
"GUADALUPE VICTORIA ","GUADALUPE VICTORIA","10030"
"GUADALUPE VICTORIA","GUADALUPE VICTORIA","10095"
"IGNACIO ALLENDE","GUADALUPE VICTORIA","10033"
"CENDRADILLAS","GUANACEVI","10006"
"EL ZAPE","GUANACEVI","10147"
"GUANACEVI","GUANACEVI","10094"
"GUANACEVI","GUANACEVI","10029"
"LA ROSILLA","GUANACEVI","10125"
"EL MIRADOR","HIDALGO","10144"
"FRACCIONAMIENTO SAN IGNACIO","HIDALGO","10107"
"LA ZARCA","HIDALGO","10039"
"LA ZARCA","HIDALGO","10097"
"RADAR PALMITO","HIDALGO","10155"
"REVOLUCION","HIDALGO","10167"
"VILLA HIDALGO","HIDALGO","10128"
"VILLA HIDALGO","HIDALGO","10089"
"EL PALMITO","INDE","10021"
"INDE","INDE","10143"
"C.B.T.A. 047 LERDO","LERDO","10170"
"CIUDAD LERDO","LERDO","10108"
"CIUDAD LERDO","LERDO","10009"
"VILLA JUAREZ","LERDO","10163"
"AGUA PUERCA","MAPIMI","10139"
"CEBALLOS","MAPIMI","10005"
"CONEJOS","MAPIMI","10134"
"EL DERRAME","MAPIMI","10020"
"LA CADENA","MAPIMI","10140"
"MAPIMI","MAPIMI","10045"
"YERMO","MAPIMI","10161"
"EL TRONCON","MEZQUITAL","10158"
"HUAZAMOTA","MEZQUITAL","10032"
"LOS CHARCOS","MEZQUITAL","10015"
"SAN FRANCISCO DEL MEZQUITAL","MEZQUITAL","10065"
"SAN JUAN DEL MEZQUITAL","MEZQUITAL","10046"
"NAZAS","NAZAS","10049"
"SAN JOSE DE ACEVEDO","NOMBRE DE DIOS","10066"
"GUATIMAPE","NUEVO IDEAL","10137"
"GUATIMAPE","NUEVO IDEAL","10102"
"TEJAMEN","NUEVO IDEAL","10083"
"CANUTILLO","OCAMPO","10141"
"ROSARIO","OCAMPO","10061"
"SAN ANTONIO","OCAMPO","10062"
"SAN GABRIEL","OCAMPO","10173"
"PIELAGOS","OTAEZ","10154"
"FRANCISCO I. MADERO","PANUCO DE CORONADO","10027"
"PANUCO DE CORONADO","PANUCO DE CORONADO","10052"
"LUIS MOYA","PEÑON BLANCO","10150"
"PEÑON BLANCO","PEÑON BLANCO","10131"
"PEÑON BLANCO","PEÑON BLANCO","10056"
"YERBANIS","PEÑON BLANCO","10146"
"HACIENDA GANADERA EL OJO","POANAS","10109"
"NARCISO MENDOZA","POANAS","10047"
"E.T.F. 142 PUEBLO NUEVO","PUEBLO NUEVO","10120"
"EL SALTO","PUEBLO NUEVO","10093"
"EL SALTO","PUEBLO NUEVO","10025"
"LA CIUDAD","PUEBLO NUEVO","10036"
"LA PEÑA","PUEBLO NUEVO","10038"
"PUEBLO NUEVO","PUEBLO NUEVO","10058"
"SAN PABLO","PUEBLO NUEVO","10123"
"E.T.A. 015 ABASOLO","RODEO","10118"
"HIGUERAS","RODEO","10166"
"RODEO","RODEO","10098"
"RODEO","RODEO","10060"
"SAN BERNARDO","SAN BERNARDO","10138"
"SARDINAS","SAN BERNARDO","10078"
"AGUA BLANCA","SAN DIMAS","10160"
"HUAHUAPAN","SAN DIMAS","10031"
"LAS TRUCHAS","SAN DIMAS","10042"
"LAS VEGAS","SAN DIMAS","10043"
"RIO MIRAVALLES","SAN DIMAS","10176"
"SAN DIMAS","SAN DIMAS","10064"
"PRESA EL TIGRE","SAN JUAN DE GUADALUPE","10174"
"SAN JUAN DE GUADALUPE","SAN JUAN DE GUADALUPE","10099"
"SAN JUAN DE GUADALUPE","SAN JUAN DE GUADALUPE","10067"
"EL CUARTO","SAN JUAN DEL RIO","10028"
"SAN JUAN DEL RIO","SAN JUAN DEL RIO","10068"
"SAN LUIS DEL CORDERO","SAN LUIS DEL CORDERO","10132"
"SAN LUIS DEL CORDERO","SAN LUIS DEL CORDERO","10069"
"CINCO DE MAYO","SAN PEDRO DEL GALLO","10008"
"EL CASCO","SAN PEDRO DEL GALLO","10142"
"PEÑOLES","SAN PEDRO DEL GALLO","10053"
"SAN PEDRO DEL GALLO","SAN PEDRO DEL GALLO","10133"
"SAN PEDRO DEL GALLO","SAN PEDRO DEL GALLO","10072"
"SAN MARCOS","SANTA CLARA","10070"
"SANTA CLARA","SANTA CLARA","10074"
"CHINACATES","SANTIAGO PAPASQUIARO","10016"
"EL CANTIL","SANTIAGO PAPASQUIARO","10018"
"J. SALOME ACOSTA","SANTIAGO PAPASQUIARO","10035"
"LA CHAPARRA","SANTIAGO PAPASQUIARO","10096"
"LOS ALTARES","SANTIAGO PAPASQUIARO","10121"
"SAN DIEGO","SANTIAGO PAPASQUIARO","10122"
"SANTIAGO PAPASQUIARO","SANTIAGO PAPASQUIARO","10077"
"SANTIAGO PAPASQUIARO","SANTIAGO PAPASQUIARO","10100"
"EL ALEMÁN","SUCHIL","10157"
"INSURGENTES J. HERNANDEZ","SUCHIL","10034"
"LA MICHILA","SUCHIL","10151"
"PIEDRA HERRADA","SUCHIL","10159"
"PRESA SANTA ELENA","SUCHIL","10057"
"SUCHIL","SUCHIL","10081"
"CHACALA","TAMAZULA","10153"
"COLUTA","TAMAZULA","10091"
"EL REAL","TAMAZULA","10148"
"TAMAZULA DE VICTORIA","TAMAZULA","10082"
"CIENEGA DE ESCOBAR","TEPEHUANES","10007"
"E.T.A. 019 TEPEHUANES","TEPEHUANES","10119"
"EL TARAHUMAR","TEPEHUANES","10026"
"SAN MIGUEL DE LOBOS","TEPEHUANES","10071"
"TEPEHUANES","TEPEHUANES","10101"
"TEPEHUANES","TEPEHUANES","10156"
"TEPEHUANES","TEPEHUANES","10084"
"CARTAGENA","TLAHUALILO","10168"
"LA FLOR DEL DESIERTO","TLAHUALILO","10164"
"LABORATORIO DEL DESIERTO","TLAHUALILO","10165"
"TLAHUALILO","TLAHUALILO","10085"
"LA HUERTA","TOPIA","10037"
"SIANORI","TOPIA","10079"
"TOPIA","TOPIA","10086"
"VICENTE GUERRERO","VICENTE GUERRERO","10088"
"ABASOLO","ABASOLO","11001"
"SAN JOSE EL ALTO","ABASOLO","11150"
"ACAMBARO","ACAMBARO","11002"
"IRAMUCO","ACAMBARO","11027"
"PARACUARO","ACAMBARO","11149"
"PRESA SOLIS","ACAMBARO","11076"
"APASEO EL ALTO","APASEO EL ALTO","11006"
"EL TERRERO","APASEO EL ALTO","11022"
"AMECHE","APASEO EL GRANDE","11105"
"APASEO","APASEO EL GRANDE","11005"
"EL OBRAJE","APASEO EL GRANDE","11148"
"ATARJEA","ATARJEA","11111"
"CELAYA","CELAYA","11084"
"CELAYA","CELAYA","11009"
"EL SAVILAR","CELAYA","11126"
"ROQUE","CELAYA","11100"
"SAN MIGUEL OCTOPAN","CELAYA","11092"
"TRES GUERRAS","CELAYA","11169"
"COMONFORT","COMONFORT","11113"
"MIRAFLORES","COMONFORT","11147"
"NEUTLA","COMONFORT","11048"
"PRESA JALPA","COMONFORT","11122"
"CORONEO","CORONEO","11012"
"CORTAZAR","CORTAZAR","11013"
"LA GAVIA","CORTAZAR","11145"
"PLANTA RAMOS MILLAN","CORTAZAR","11056"
"SANTA JULIA","CORTAZAR","11070"
"CUERAMARO","CUERAMARO","11014"
"CHARCAS","DOCTOR MORA","11015"
"VILLA DOCTOR MORA","DOCTOR MORA","11080"
"CAÑADA DE GONZALEZ","DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL","11008"
"DOLORES HIDALGO","DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL","11016"
"DOLORES HIDALGO","DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL","11017"
"EL CARBON","DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL","11140"
"PEÑUELITAS","DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL","11051"
"RIO LAJAS","DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL","11057"
"SAN ANTON","DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL","11061"
"SAN CRISTOBAL","DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL","11063"
"SOLEDAD NUEVA","DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL","11075"
"ARPEROS","GUANAJUATO","11135"
"CALDERONES","GUANAJUATO","11007"
"CIENEGA DE NEGROS","GUANAJUATO","11141"
"EL CHAPIN","GUANAJUATO","11124"
"EL PINILLO","GUANAJUATO","11121"
"GUANAJUATO","GUANAJUATO","11094"
"GUANAJUATO","GUANAJUATO","11024"
"LA LUZ","GUANAJUATO","11130"
"PRESA LA PURISIMA","GUANAJUATO","11137"
"SANTA ROSA MINERAL","GUANAJUATO","11073"
"VALENCIANA","GUANAJUATO","11103"
"ALDAMA","IRAPUATO","11004"
"C.E.M.S.I. IRAPUATO","IRAPUATO","11170"
"EL CONEJO","IRAPUATO","11134"
"EL COPAL","IRAPUATO","11164"
"IRAPUATO","IRAPUATO","11028"
"JARAL DEL PROGRESO","JARAL DEL PROGRESO","11171"
"SANTA RITA","JARAL DEL PROGRESO","11072"
"CAMINO BLANCO","JERECUARO","11139"
"HACIENDA SAN LUCAS","JERECUARO","11116"
"JERECUARO","JERECUARO","11031"
"PUROAGUA","JERECUARO","11132"
"PUROAGUA","JERECUARO","11090"
"C.A.E. LEON","LEON","11101"
"EL PALOTE","LEON","11020"
"HACIENDA DE ARRIBA","LEON","11025"
"LA LABORCITA","LEON","11153"
"LA SANDIA","LEON","11035"
"LEON","LEON","11095"
"LEON","LEON","11039"
"LOS CASTILLOS","LEON","11040"
"MEDIA LUNA","LEON","11045"
"NUEVO VALLE MORENO","LEON","11049"
"SAN FRANCISCO DE DURAN","LEON","11154"
"ADJUNTAS","MANUEL DOBLADO","11036"
"CIUDAD MANUEL DOBLADO","MANUEL DOBLADO","11112"
"EL HUZACHE","MANUEL DOBLADO","11019"
"MOROLEON","MOROLEON","11047"
"PIÑICUARO","MOROLEON","11158"
"LAS TROJES","OCAMPO","11131"
"OCAMPO","OCAMPO","11050"
"SAN ISIDRO","OCAMPO","11160"
"AGUA TIBIA","PENJAMO","11003"
"EL CHILARILLO","PENJAMO","11018"
"EL GALLO","PENJAMO","11143"
"EL NOPAL","PENJAMO","11125"
"LA GOLONDRINA","PENJAMO","11034"
"MARIANO ABASOLO","PENJAMO","11099"
"PENJAMO","PENJAMO","11091"
"TACUBAYA","PENJAMO","11151"
"PUEBLO NUEVO","PUEBLO NUEVO","11054"
"JALPA","PURISIMA DEL RINCON","11029"
"PURISIMA DE BUSTOS","PURISIMA DEL RINCON","11055"
"PRESA LA GAVIA","ROMITA","11138"
"ROMITA","ROMITA","11058"
"LA JOYITA","SALAMANCA","11136"
"LOS RAZOS","SALAMANCA","11041"
"PERICOS","SALAMANCA","11052"
"SALAMANCA","SALAMANCA","11096"
"SAN JUAN TEMASCATIO","SALAMANCA","11168"
"EL CUBO","SALVATIERRA","11142"
"EL REFUGIO","SALVATIERRA","11114"
"EL SABINO","SALVATIERRA","11021"
"SALVATIERRA","SALVATIERRA","11060"
"HACIENDA SAN JUAN","SAN DIEGO DE LA UNION","11026"
"LA JAULA","SAN DIEGO DE LA UNION","11163"
"SAN DIEGO DE LA UNION","SAN DIEGO DE LA UNION","11064"
"SAN J. P. DE ARRIBA","SAN DIEGO DE LA UNION","11167"
"BUENAVISTA","SAN FELIPE","11123"
"JARAL DE BERRIOS","SAN FELIPE","11030"
"LA CHIRIMOYA","SAN FELIPE","11129"
"LA QUEMADA","SAN FELIPE","11107"
"LOBOS","SAN FELIPE","11117"
"SAN FELIPE","SAN FELIPE","11065"
"SAN FELIPE","SAN FELIPE","11109"
"SAN JUAN DE LOS LLANOS","SAN FELIPE","11067"
"SAN PEDRO DE LOS ALMOLOYA","SAN FELIPE","11069"
"TRES ENCINOS","SAN FELIPE","11110"
"GUANAJAL","SAN FRANCISCO DEL RINCON","11023"
"PEÑUELAS","SAN FRANCISCO DEL RINCON","11157"
"PRESA EL BARRIAL","SAN FRANCISCO DEL RINCON","11159"
"EL CHARAPE","SAN JOSE ITURBIDE","11144"
"SAN JOSE ITURBIDE","SAN JOSE ITURBIDE","11088"
"SAN JOSE ITURBIDE","SAN JOSE ITURBIDE","11066"
"EL VERGEL","SAN LUIS DE LA PAZ","11161"
"LAS MESAS","SAN LUIS DE LA PAZ","11037"
"LOURDES","SAN LUIS DE LA PAZ","11043"
"POZOS","SAN LUIS DE LA PAZ","11053"
"PRESA PASO DE VAQUEROS","SAN LUIS DE LA PAZ","11172"
"SAN ANTONIO DE LOS MARTINEZ","SAN LUIS DE LA PAZ","11062"
"SAN LUIS DE LA PAZ","SAN LUIS DE LA PAZ","11068"
"CINCO SEÑORES","SAN MIGUEL DE ALLENDE","11011"
"CORRAL DE PIEDRAS","SAN MIGUEL DE ALLENDE","11155"
"DOS ARROYOS","SAN MIGUEL DE ALLENDE","11085"
"LA BEGOÑA","SAN MIGUEL DE ALLENDE","11033"
"LOS RODRIGUEZ","SAN MIGUEL DE ALLENDE","11042"
"SAN MIGUEL DE ALLENDE","SAN MIGUEL DE ALLENDE","11118"
"SAN MIGUEL DE ALLENDE","SAN MIGUEL DE ALLENDE","11093"
"MANDUJANO","SANTA CRUZ DE JUVENTINO ROSAS","11044"
"SANTA CRUZ JUVENTINO ROSAS","SANTA CRUZ DE JUVENTINO ROSAS","11032"
"SANTA CRUZ JUVENTINO ROSAS","SANTA CRUZ DE JUVENTINO ROSAS","11098"
"EL DORMIDO","SANTIAGO MARAVATIO","11156"
"CHICHIMEQUILLAS","SILAO","11165"
"COMANJILLA","SILAO","11162"
"SILAO","SILAO","11074"
"SILAO","SILAO","11089"
"TARANDACUAO","TARANDACUAO","11077"
"TARIMORO","TARIMORO","11078"
"TIERRA BLANCA","TIERRA BLANCA","11119"
"LA MAGDALENA","VALLE DE SANTIAGO","11059"
"LAS JICAMAS","VALLE DE SANTIAGO","11146"
"MOGOTES","VALLE DE SANTIAGO","11038"
"SAN JOSE DE PANTOJA","VALLE DE SANTIAGO","11087"
"SANTA MARIA SANABRIA","VALLE DE SANTIAGO","11133"
"VALLE DE SANTIAGO","VALLE DE SANTIAGO","11079"
"MINAS DE MAGUEY","VICTORIA","11046"
"VILLA VICTORIA","VICTORIA","11082"
"VILLA VICTORIA","VICTORIA","11081"
"XICHU","XICHU","11083"
"CERANO","YURIRIA","11010"
"SANTA MARIA","YURIRIA","11071"
"SANTA MARIA","YURIRIA","11097"
"ACAPULCO DE JUAREZ","ACAPULCO DE JUAREZ","12137"
"ACAPULCO DE JUAREZ","ACAPULCO DE JUAREZ","12002"
"ACAPULCO DE JUAREZ","ACAPULCO DE JUAREZ","12142"
"ACAPULCO KM. 21","ACAPULCO DE JUAREZ","12172"
"AGUA SALADA","ACAPULCO DE JUAREZ","12003"
"COSTA AZUL","ACAPULCO DE JUAREZ","12201"
"E.T.A. 153 LA SABANA","ACAPULCO DE JUAREZ","12157"
"HOGAR MODERNO","ACAPULCO DE JUAREZ","12203"
"LA GARITA","ACAPULCO DE JUAREZ","12202"
"LA LAJA","ACAPULCO DE JUAREZ","12197"
"LA PAROTA","ACAPULCO DE JUAREZ","12050"
"LA SABANA","ACAPULCO DE JUAREZ","12183"
"LAGUNA DE TRES PALOS","ACAPULCO DE JUAREZ","12148"
"LAGUNA TRES PALOS","ACAPULCO DE JUAREZ","12223"
"PALMA ZOLA DOS","ACAPULCO DE JUAREZ","12190"
"PALMA ZOLA UNO","ACAPULCO DE JUAREZ","12189"
"TUNCINGO","ACAPULCO DE JUAREZ","12181"
"XALTIANGUIS","ACAPULCO DE JUAREZ","12095"
"LLANO GRANDE","ACATEPEC","12056"
"AHUACUOTZINGO","AHUACUOTZINGO","12206"
"AJOCHITLAN","AJUCHITLAN DEL PROGRESO","12138"
"LOS TISCUICHES","AJUCHITLAN DEL PROGRESO","12055"
"PRESA ANDRES FIGUEROA","AJUCHITLAN DEL PROGRESO","12225"
"SAN ANDRES","AJUCHITLAN DEL PROGRESO","12098"
"SAN CRISTOBAL","AJUCHITLAN DEL PROGRESO","12100"
"SANTA FE","AJUCHITLAN DEL PROGRESO","12077"
"ALCOZAUCA","ALCOZAUCA DE GUERRERO","12106"
"ALCOZAUCA","ALCOZAUCA DE GUERRERO","12005"
"SAN JOSE LAGUNAS","ALCOZAUCA DE GUERRERO","12248"
"IXCATEOPAN DE TLAPA","ALPOYECA","12048"
"APAXTLA","APAXTLA","12184"
"ARCELIA","ARCELIA","12008"
"PALOS ALTOS","ARCELIA","12063"
"SANTO TOMAS","ARCELIA","12080"
"ATENANGO DEL RIO","ATENANGO DEL RIO","12130"
"TUZANTLAN","ATENANGO DEL RIO","12212"
"ATLAMAJANCINGO DEL MONTE","ATLAMAJALCINGO DEL MONTE","12010"
"ATOYAC","ATOYAC DE ALVAREZ","12161"
"ATOYAC","ATOYAC DE ALVAREZ","12011"
"CACALUTLA","ATOYAC DE ALVAREZ","12041"
"RIO SANTIAGO","ATOYAC DE ALVAREZ","12158"
"SAN JUAN DE LAS FLORES","ATOYAC DE ALVAREZ","12069"
"SANTO DOMINGO","ATOYAC DE ALVAREZ","12079"
"ZACUALPAN","ATOYAC DE ALVAREZ","12191"
"AYUTLA","AYUTLA DE LOS LIBRES","12107"
"AYUTLA","AYUTLA DE LOS LIBRES","12012"
"AZOYU","AZOYU","12013"
"HACIENDA LA CABAÑA","BENITO JUAREZ","12262"
"SAN JERONIMO","BENITO JUAREZ","12099"
"BUENAVISTA DE CUELLAR","BUENAVISTA DE CUELLAR","12014"
"TEPETLAPA","BUENAVISTA DE CUELLAR","12167"
"CHILAPA","CHILAPA DE ALVAREZ","12110"
"CHILAPA","CHILAPA DE ALVAREZ","12032"
"HUEYCATENANGO","CHILAPA DE ALVAREZ","12045"
"CHILPANCINGO","CHILPANCINGO DE LOS BRAVO","12134"
"CHILPANCINGO","CHILPANCINGO DE LOS BRAVO","12033"
"CHILPANCINGO","CHILPANCINGO DE LOS BRAVO","12229"
"CHILPANCINGO LOS BRAVOS","CHILPANCINGO DE LOS BRAVO","12111"
"COACOYULILLO","CHILPANCINGO DE LOS BRAVO","12020"
"COAPANGO","CHILPANCINGO DE LOS BRAVO","12192"
"EL COATEPIN","CHILPANCINGO DE LOS BRAVO","12035"
"El OCOTITO","CHILPANCINGO DE LOS BRAVO","12156"
"JALEACA DE CATALAN","CHILPANCINGO DE LOS BRAVO","12049"
"JULIAN BLANCO","CHILPANCINGO DE LOS BRAVO","12136"
"OMILTEMI","CHILPANCINGO DE LOS BRAVO","12150"
"PALO BLANCO","CHILPANCINGO DE LOS BRAVO","12062"
"PETAQUILLAS","CHILPANCINGO DE LOS BRAVO","12198"
"SAN CRISTOBAL","CHILPANCINGO DE LOS BRAVO","12120"
"SAN VICENTE","CHILPANCINGO DE LOS BRAVO","12075"
"SANTA BARBARA","CHILPANCINGO DE LOS BRAVO","12076"
"COAHUAYUTLA","COAHUAYUTLA DE JOSE MARIA IZAZAGA","12021"
"COLMENEROS","COAHUAYUTLA DE JOSE MARIA IZAZAGA","12259"
"SANTA ROSA","COAHUAYUTLA DE JOSE MARIA IZAZAGA","12078"
"E.T.A. 274 COCULA","COCULA","12164"
"ATRISCO","COPALA","12230"
"COPALA","COPALA","12022"
"COPALILLO","COPALILLO","12023"
"PAPALUTLA","COPALILLO","12193"
"ZICAPA","COPALILLO","12154"
"CARRERA LARGA","COYUCA DE BENITEZ","12016"
"COYUCA DE BENITEZ","COYUCA DE BENITEZ","12024"
"LAGUNA DE COYUCA","COYUCA DE BENITEZ","12219"
"TEPETIXTLA","COYUCA DE BENITEZ","12086"
"CHAMACUA","COYUCA DE CATALAN","12162"
"CUNDANCITO","COYUCA DE CATALAN","12027"
"EL MANCHON","COYUCA DE CATALAN","12037"
"LAS PILAS DEL RIO FRIO","COYUCA DE CATALAN","12054"
"PINZAN MORADO","COYUCA DE CATALAN","12224"
"PLACERES DEL ORO","COYUCA DE CATALAN","12065"
"SAN ANTONIO TEJAS","COYUCA DE CATALAN","12140"
"SANTA RITA","COYUCA DE CATALAN","12074"
"TARETARO","COYUCA DE CATALAN","12082"
"TERRONES","COYUCA DE CATALAN","12139"
"CUAJINICUILAPA","CUAJINICUILAPA","12208"
"PLANTA DERIVADORA","CUAJINICUILAPA","12168"
"TIERRA COLORADA","CUAJINICUILAPA","12226"
"CUALAC","CUALAC","12185"
"COACOYULICHAN","CUAUTEPEC","12214"
"CUAUTEPEC","CUAUTEPEC","12263"
"APETLANCA","CUETZALA DEL PROGRESO","12182"
"CUETZALA DEL PROGRESO","CUETZALA DEL PROGRESO","12177"
"CUTZAMALA DE PINZON","CUTZAMALA DE PINZON","12163"
"EL GALLO","CUTZAMALA DE PINZON","12036"
"IXTAPILLA","CUTZAMALA DE PINZON","12210"
"IXTAPILLA","CUTZAMALA DE PINZON","12131"
"HUITZILTEPEC","EDUARDO NERI","12186"
"MEZCALA","EDUARDO NERI","12118"
"XOCHIPALA","EDUARDO NERI","12101"
"ZUMPANGO DEL RIO","EDUARDO NERI","12105"
"C.E.T.ARROYO 151 CRUZ GRANDE","FLORENCIO VILLARREAL","12236"
"E.T.ARROYO 106 CRUZ GRANDE","FLORENCIO VILLARREAL","12217"
"LAGUNA DE CHAUTENGO","FLORENCIO VILLARREAL","12220"
"EL CARACOL","GENERAL HELIODORO CASTILLO","12170"
"LA VENTA","GENERAL HELIODORO CASTILLO","12051"
"TLACOTEPEC","GENERAL HELIODORO CASTILLO","12089"
"TLACOTEPEC","GENERAL HELIODORO CASTILLO","12126"
"HUAMUXTITLAN","HUAMUXTITLAN","12114"
"HUAMUXTITLAN","HUAMUXTITLAN","12044"
"CHAUCINGO","HUITZUCO DE LOS FIGUEROA","12030"
"HUITZUCO","HUITZUCO DE LOS FIGUEROA","12115"
